Index,City,State,Hashtag,Created_At,Lat,Lng,Color,Density,Population,Counts
434,Baltimore, MD,#TulsaTrumpRally,Sun Jun 21 12:12:21 +0000 2020,39.3051,-76.6144,#f032e6,2917.0,2170504.0,1
436,Rio Rico, AZ,#TulsaTrumpRally,Sun Jun 21 12:12:20 +0000 2020,31.4957,-110.9886,#f032e6,117.0,18891.0,1
438,Seattle, WA,#TulsaTrumpRally,Sun Jun 21 12:12:18 +0000 2020,47.6211,-122.3244,#f032e6,3336.0,3643765.0,1
440,Florida, United States,#TulsaTrumpRally,Sun Jun 21 12:12:17 +0000 2020,28.1400878021978,-82.12263065934067,#f032e6,927.0826373626373,33241.92747252747,2
441,Georgia, USA,#TulsaTrumpRally,Sun Jun 21 12:12:16 +0000 2020,32.96564403225806,-83.57147564516129,#f032e6,315.7548387096774,17340.274193548386,3
443,Pennsylvania, USA,#TulsaTrumpRally,Sun Jun 21 12:12:13 +0000 2020,40.62121128472223,-77.63372887731481,#f032e6,782.3564814814815,9051.620949074075,2
446,Georgia, USA,#TulsaTrumpRally,Sun Jun 21 12:12:11 +0000 2020,32.96564403225806,-83.57147564516129,#f032e6,315.7548387096774,17340.274193548386,3
447,Mobile, AL,#TulsaTrumpRally,Sun Jun 21 12:12:10 +0000 2020,30.6782,-88.1163,#f032e6,526.0,318084.0,1
448,New Orleans, LA,#TulsaTrumpRally,Sun Jun 21 12:12:10 +0000 2020,30.0687,-89.9288,#f032e6,896.0,1029123.0,1
450,Florida, USA,#TulsaTrumpRally,Sun Jun 21 12:12:09 +0000 2020,28.1400878021978,-82.12263065934067,#f032e6,927.0826373626373,33241.92747252747,2
452,Brooklyn, NY,#TulsaTrumpRally,Sun Jun 21 12:12:07 +0000 2020,40.6501,-73.9496,#f032e6,14606.0,2629150.0,1
453,Indianapolis, IN,#TulsaTrumpRally,Sun Jun 21 12:12:07 +0000 2020,39.7771,-86.1458,#f032e6,921.0,1564699.0,1
456,Palo Alto, CA,#TulsaTrumpRally,Sun Jun 21 12:12:04 +0000 2020,37.3913,-122.1467,#f032e6,1086.0,67178.0,1
457,Greensboro, NC,#TulsaTrumpRally,Sun Jun 21 12:12:04 +0000 2020,36.0956,-79.8268,#f032e6,869.0,335588.0,1
458,Nashville, TN,#TulsaTrumpRally,Sun Jun 21 12:12:04 +0000 2020,36.1715,-86.7843,#f032e6,541.0,1076645.0,1
459,Charleston, SC,#TulsaTrumpRally,Sun Jun 21 12:12:02 +0000 2020,32.8151,-79.963,#f032e6,470.0,616085.0,1
460,Pennsylvania, USA,#TulsaTrumpRally,Sun Jun 21 12:11:59 +0000 2020,40.62121128472223,-77.63372887731481,#f032e6,782.3564814814815,9051.620949074075,2
461,Orlando, FL,#TulsaTrumpRally,Sun Jun 21 12:11:58 +0000 2020,28.4772,-81.3369,#f032e6,982.0,1776841.0,1
462,Georgia, USA,#TulsaTrumpRally,Sun Jun 21 12:11:57 +0000 2020,32.96564403225806,-83.57147564516129,#f032e6,315.7548387096774,17340.274193548386,3
464,Cleveland, OH,#TulsaTrumpRally,Sun Jun 21 12:11:53 +0000 2020,41.4767,-81.6805,#f032e6,1915.0,1730363.0,1
467,Milwaukee, WI,#blackconservative,Sun Jun 21 05:52:54 +0000 2020,43.0642,-87.9673,#fabed4,2389.0,1377808.0,1
468,Orlando, FL,#blackconservative,Sun Jun 21 04:03:43 +0000 2020,28.4772,-81.3369,#fabed4,982.0,1776841.0,1
469,Texas, USA,#blackconservative,Sun Jun 21 03:57:57 +0000 2020,30.65436949941793,-97.80444208381839,#fabed4,467.07974388824215,19220.278230500582,2
470,Los Angeles, CA ,#blackconservative,Sun Jun 21 00:44:14 +0000 2020,34.1139,-118.4068,#fabed4,3295.0,12815475.0,1
471,Texas, USA ,#blackconservative,Sun Jun 21 00:32:56 +0000 2020,30.65436949941793,-97.80444208381839,#fabed4,467.07974388824215,19220.278230500582,2
472,New Jersey, USA,#AbortionIsMurder,Sun Jun 21 12:02:14 +0000 2020,40.32016673040153,-74.52402217973231,#469990,1469.2390057361376,10892.99808795411,2
474,Georgia, USA,#AbortionIsMurder,Sun Jun 21 11:18:59 +0000 2020,32.96564403225806,-83.57147564516129,#469990,315.7548387096774,17340.274193548386,1
475,New York, NY,#AbortionIsMurder,Sun Jun 21 11:17:39 +0000 2020,40.6943,-73.9249,#469990,11083.0,19354922.0,2
476,Ohio, USA,#AbortionIsMurder,Sun Jun 21 11:17:02 +0000 2020,40.35181636212625,-82.80448712624585,#469990,549.1569767441861,11432.45265780731,1
480,California, USA,#AbortionIsMurder,Sun Jun 21 09:58:24 +0000 2020,36.924938936877076,-120.18747089700997,#469990,956.9958139534883,39607.22724252492,1
481,Florida, USA,#AbortionIsMurder,Sun Jun 21 09:18:19 +0000 2020,28.1400878021978,-82.12263065934067,#469990,927.0826373626373,33241.92747252747,1
484,Pittsburgh, PA,#AbortionIsMurder,Sun Jun 21 08:26:47 +0000 2020,40.4396,-79.9763,#469990,2108.0,1715297.0,1
485,Rhode Island, USA,#AbortionIsMurder,Sun Jun 21 08:12:31 +0000 2020,41.66150625,-71.572346875,#469990,928.21875,51659.46875,1
486,Portland, ME,#AbortionIsMurder,Sun Jun 21 07:34:15 +0000 2020,43.6773,-70.2715,#469990,1197.0,206023.0,1
487,Branson, Missouri,#AbortionIsMurder,Sun Jun 21 07:31:44 +0000 2020,36.651,-93.2634,#469990,209.0,24682.0,1
490,San Diego, CA,#AbortionIsMurder,Sun Jun 21 06:42:17 +0000 2020,32.8312,-117.1225,#469990,1683.0,3210314.0,1
491,New Jersey, USA,#AbortionIsMurder,Sun Jun 21 06:33:52 +0000 2020,40.32016673040153,-74.52402217973231,#469990,1469.2390057361376,10892.99808795411,2
494,Nevada, USA,#AbortionIsMurder,Sun Jun 21 05:07:18 +0000 2020,38.783906106870226,-117.30850076335878,#469990,249.95419847328245,33847.93893129771,2
495,Oregon, USA,#AbortionIsMurder,Sun Jun 21 04:49:12 +0000 2020,44.56224297082228,-122.01842334217507,#469990,621.6392572944297,13825.602122015915,1
496,Nevada, USA,#AbortionIsMurder,Sun Jun 21 04:38:18 +0000 2020,38.783906106870226,-117.30850076335878,#469990,249.95419847328245,33847.93893129771,2
497,Virginia, USA,#AbortionIsMurder,Sun Jun 21 03:45:02 +0000 2020,37.7647656996587,-78.37606126279863,#469990,544.5238907849829,13988.131399317406,1
499,New York, USA,#AbortionIsMurder,Sun Jun 21 03:35:15 +0000 2020,42.11192215013902,-75.02628554216868,#469990,970.2613531047266,35076.80815569972,2
500,Palm Springs, CA,#AbortionIsMurder,Sun Jun 21 03:35:02 +0000 2020,33.8017,-116.5382,#469990,197.0,48142.0,1
504,San Francisco, CA,#LGBTQRights,Sun Jun 21 11:33:50 +0000 2020,37.7562,-122.443,#9A6324,7286.0,3603761.0,1
509,Philadelphia, PA,#LGBTQRights,Sun Jun 21 09:04:03 +0000 2020,40.0077,-75.1339,#9A6324,4547.0,5637884.0,1
510,American Fork, UT,#LGBTQRights,Sun Jun 21 07:39:05 +0000 2020,40.3793,-111.7951,#9A6324,1069.0,29527.0,1
511,Sienna Plantation, TX,#LGBTQRights,Sun Jun 21 07:10:26 +0000 2020,29.4834,-95.5065,#9A6324,486.0,16310.0,1
515,Cedar Falls, IA,#LGBTQRights,Sun Jun 21 04:38:39 +0000 2020,42.5195,-92.4534,#9A6324,554.0,41570.0,1
517,Boston, MA,#LGBTQRights,Sun Jun 21 04:20:36 +0000 2020,42.3188,-71.0846,#9A6324,5472.0,4637537.0,1
519,Florida, USA,#LGBTQRights,Sun Jun 21 03:33:32 +0000 2020,28.1400878021978,-82.12263065934067,#9A6324,927.0826373626373,33241.92747252747,1
520,Naples, FL,#LGBTQRights,Sun Jun 21 03:30:57 +0000 2020,26.1505,-81.7936,#9A6324,689.0,21948.0,1
522,Denver, CO,#LGBTQRights,Sun Jun 21 02:18:00 +0000 2020,39.7621,-104.8759,#9A6324,1774.0,2787266.0,1
523,Oregon, USA,#LGBTQRights,Sun Jun 21 01:40:21 +0000 2020,44.56224297082228,-122.01842334217507,#9A6324,621.6392572944297,13825.602122015915,1
524,Mansfield, OH,#LGBTQRights,Sun Jun 21 01:19:00 +0000 2020,40.7656,-82.5275,#9A6324,577.0,72635.0,1
525,Ohio, USA,#LGBTQRights,Sun Jun 21 01:14:43 +0000 2020,40.35181636212625,-82.80448712624585,#9A6324,549.1569767441861,11432.45265780731,1
527,Lorton, VA,#LGBTQRights,Sun Jun 21 00:32:18 +0000 2020,38.6984,-77.2163,#9A6324,1464.0,20268.0,1
528,San Diego, CA,#LGBTQRights,Sun Jun 21 00:26:20 +0000 2020,32.8312,-117.1225,#9A6324,1683.0,3210314.0,1
529,Washington, DC,#LGBTQRights,Sun Jun 21 00:13:06 +0000 2020,38.9047,-77.0163,#9A6324,4382.0,5289420.0,1
531,Oak Hill, WV,#AbortionIsRacist,Sun Jun 21 10:53:09 +0000 2020,37.9844,-81.1277,#fffac8,334.0,8338.0,1
532,Lexington, KY,#AbortionIsRacist,Sun Jun 21 05:32:30 +0000 2020,38.0423,-84.4587,#fffac8,438.0,315939.0,1
551,Los Angeles, CA,#coronavirusInSA,Sun Jun 21 03:00:29 +0000 2020,34.1139,-118.4068,#800000,3295.0,12815475.0,1
552,Connecticut, USA,#IllegalAliens,Sun Jun 21 11:41:32 +0000 2020,41.55448839285714,-72.6807919642857,#aaffc3,749.8392857142857,36364.169642857145,1
554,California, USA,#IllegalAliens,Sun Jun 21 08:19:53 +0000 2020,36.924938936877076,-120.18747089700997,#aaffc3,956.9958139534883,39607.22724252492,1
555,Henderson, NV,#IllegalAliens,Sun Jun 21 06:39:23 +0000 2020,36.0146,-115.0362,#aaffc3,1115.0,302539.0,1
556,Aumsville, OR,#IllegalAliens,Sun Jun 21 06:38:36 +0000 2020,44.8462,-122.87,#aaffc3,1405.0,4232.0,1
557,Colorado, USA,#IllegalAliens,Sun Jun 21 05:09:14 +0000 2020,39.18856197802197,-105.29543868131867,#aaffc3,446.1802197802198,16481.65274725275,1
559,Georgia, USA,#IllegalAliens,Sun Jun 21 04:41:44 +0000 2020,32.96564403225806,-83.57147564516129,#aaffc3,315.7548387096774,17340.274193548386,1
560,Louisiana, USA,#IllegalAliens,Sun Jun 21 04:40:07 +0000 2020,30.981620886075948,-91.83754514767932,#aaffc3,337.1308016877637,10326.888185654008,1
561,Memphis, TN,#IllegalAliens,Sun Jun 21 04:36:02 +0000 2020,35.1046,-89.9773,#aaffc3,793.0,1068873.0,1
562,Birmingham, AL,#IllegalAliens,Sun Jun 21 04:11:21 +0000 2020,33.5277,-86.7987,#aaffc3,556.0,744189.0,1
564,St. Louis, MO,#IllegalAliens,Sun Jun 21 01:19:12 +0000 2020,38.6358,-90.2451,#aaffc3,1929.0,2078283.0,1
565,Arkansas, USA,#IllegalAliens,Sun Jun 21 00:03:03 +0000 2020,35.07553649906891,-92.35809255121043,#aaffc3,199.72625698324023,4858.420856610801,1
566,Erie, PA,#Copslivesmatter,Sun Jun 21 03:29:47 +0000 2020,42.1168,-80.0733,#808000,1964.0,188079.0,1
567,Rancho Cucamonga, California,#Copslivesmatter,Sun Jun 21 00:39:11 +0000 2020,34.1248,-117.5666,#808000,1707.0,177452.0,1
568,Arkansas, USA,#Copslivesmatter,Sun Jun 21 00:03:03 +0000 2020,35.07553649906891,-92.35809255121043,#808000,199.72625698324023,4858.420856610801,1
